@RELATION eval  
   
@ATTRIBUTE Type  {A, B, C, D} 
@ATTRIBUTE Size  {100, 200} 
@ATTRIBUTE Instance NUMERIC  
@ATTRIBUTE Budget NUMERIC  
@ATTRIBUTE PopSize NUMERIC  
@ATTRIBUTE Info NUMERIC  
@ATTRIBUTE nb_evaluation NUMERIC  
@ATTRIBUTE AVG_dist NUMERIC  
@ATTRIBUTE MaxMin NUMERIC  
@ATTRIBUTE PR NUMERIC  
@ATTRIBUTE Diversification {1, 0}  

@DATA 
A, 100, 0, 0.14, 1.02, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.14, 1.02, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.14, 1.02, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.14, 1.02, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.2, 0.02, 1.00, 75.07, 0.08, 0.32, 0.02, 0
A, 100, 0, 0.2, 0.02, 0.45, 45.13, 0.06, 0.21, 0.03, 0
A, 100, 0, 0.2, 0.02, 0.31, 39.77, 0.06, 0.17, 0.02, 0
A, 100, 0, 0.2, 0.02, 0.13, 27.83, 0.04, 0.06, 0.04, 0
A, 100, 0, 0.2, 0.02, 0.09, 25.60, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.2, 0.02, 0.05, 21.77, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.2, 0.02, 0.04, 21.53, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.2, 0.02, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.2, 0.08, 1.00, 189.53, 0.06, 0.28, 0.10, 0
A, 100, 0, 0.2, 0.08, 0.45, 136.23, 0.03, 0.14, 0.22, 0
A, 100, 0, 0.2, 0.08, 0.31, 98.20, 0.04, 0.13, 0.14, 0
A, 100, 0, 0.2, 0.08, 0.13, 36.37, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.2, 0.08, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.2, 0.08, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.2, 0.08, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.2, 0.08, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.2, 0.20, 1.00, 389.23, 0.03, 0.22, 0.29, 0
A, 100, 0, 0.2, 0.20, 0.45, 198.83, 0.02, 0.12, 0.29, 0
A, 100, 0, 0.2, 0.20, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.2, 0.20, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.2, 0.20, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.2, 0.20, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.2, 0.20, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.2, 0.20, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.2, 0.61, 1.00, 703.30, 0.02, 0.17, 0.42, 0
A, 100, 0, 0.2, 0.61, 0.45, 209.63, 0.02, 0.12, 0.32, 0
A, 100, 0, 0.2, 0.61, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.2, 0.61, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.2, 0.61, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.2, 0.61, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.2, 0.61, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.2, 0.61, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.2, 1.02, 1.00, 707.97, 0.02, 0.16, 0.39, 0
A, 100, 0, 0.2, 1.02, 0.45, 209.63, 0.02, 0.12, 0.32, 0
A, 100, 0, 0.2, 1.02, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.2, 1.02, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.2, 1.02, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.2, 1.02, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.2, 1.02, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.2, 1.02, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.3, 0.02, 1.00, 75.07, 0.08, 0.32, 0.02, 0
A, 100, 0, 0.3, 0.02, 0.45, 45.13, 0.06, 0.21, 0.03, 0
A, 100, 0, 0.3, 0.02, 0.31, 39.77, 0.06, 0.17, 0.02, 0
A, 100, 0, 0.3, 0.02, 0.13, 27.83, 0.04, 0.06, 0.04, 0
A, 100, 0, 0.3, 0.02, 0.09, 25.60, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.3, 0.02, 0.05, 21.77, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.3, 0.02, 0.04, 21.53, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.3, 0.02, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.3, 0.08, 1.00, 189.53, 0.06, 0.28, 0.10, 0
A, 100, 0, 0.3, 0.08, 0.45, 136.23, 0.03, 0.14, 0.22, 0
A, 100, 0, 0.3, 0.08, 0.31, 98.20, 0.04, 0.13, 0.14, 0
A, 100, 0, 0.3, 0.08, 0.13, 36.37, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.3, 0.08, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.3, 0.08, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.3, 0.08, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.3, 0.08, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.3, 0.20, 1.00, 389.23, 0.03, 0.22, 0.29, 0
A, 100, 0, 0.3, 0.20, 0.45, 198.83, 0.02, 0.12, 0.29, 0
A, 100, 0, 0.3, 0.20, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.3, 0.20, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.3, 0.20, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.3, 0.20, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.3, 0.20, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.3, 0.20, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.3, 0.61, 1.00, 738.53, 0.02, 0.16, 0.52, 0
A, 100, 0, 0.3, 0.61, 0.45, 209.63, 0.02, 0.12, 0.32, 0
A, 100, 0, 0.3, 0.61, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.3, 0.61, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.3, 0.61, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.3, 0.61, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.3, 0.61, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.3, 0.61, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.3, 1.02, 1.00, 770.07, 0.02, 0.16, 0.52, 0
A, 100, 0, 0.3, 1.02, 0.45, 209.63, 0.02, 0.12, 0.32, 0
A, 100, 0, 0.3, 1.02, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.3, 1.02, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.3, 1.02, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.3, 1.02, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.3, 1.02, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.3, 1.02, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.46, 0.02, 1.00, 75.07, 0.08, 0.32, 0.02, 0
A, 100, 0, 0.46, 0.02, 0.45, 45.13, 0.06, 0.21, 0.03, 0
A, 100, 0, 0.46, 0.02, 0.31, 39.77, 0.06, 0.17, 0.02, 0
A, 100, 0, 0.46, 0.02, 0.13, 27.83, 0.04, 0.06, 0.04, 0
A, 100, 0, 0.46, 0.02, 0.09, 25.60, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.46, 0.02, 0.05, 21.77, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.46, 0.02, 0.04, 21.53, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.46, 0.02, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.46, 0.08, 1.00, 189.53, 0.06, 0.28, 0.10, 0
A, 100, 0, 0.46, 0.08, 0.45, 136.23, 0.03, 0.14, 0.22, 0
A, 100, 0, 0.46, 0.08, 0.31, 98.20, 0.04, 0.13, 0.14, 0
A, 100, 0, 0.46, 0.08, 0.13, 36.37, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.46, 0.08, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.46, 0.08, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.46, 0.08, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.46, 0.08, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.46, 0.20, 1.00, 389.23, 0.03, 0.22, 0.29, 0
A, 100, 0, 0.46, 0.20, 0.45, 198.83, 0.02, 0.12, 0.29, 0
A, 100, 0, 0.46, 0.20, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.46, 0.20, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.46, 0.20, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.46, 0.20, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.46, 0.20, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.46, 0.20, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.46, 0.61, 1.00, 738.53, 0.02, 0.16, 0.52, 0
A, 100, 0, 0.46, 0.61, 0.45, 209.63, 0.02, 0.12, 0.32, 0
A, 100, 0, 0.46, 0.61, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.46, 0.61, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.46, 0.61, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.46, 0.61, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.46, 0.61, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.46, 0.61, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.46, 1.02, 1.00, 781.00, 0.02, 0.16, 0.54, 0
A, 100, 0, 0.46, 1.02, 0.45, 209.63, 0.02, 0.12, 0.32, 0
A, 100, 0, 0.46, 1.02, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.46, 1.02, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.46, 1.02, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.46, 1.02, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.46, 1.02, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.46, 1.02, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.51, 0.02, 1.00, 75.07, 0.08, 0.32, 0.02, 0
A, 100, 0, 0.51, 0.02, 0.45, 45.13, 0.06, 0.21, 0.03, 0
A, 100, 0, 0.51, 0.02, 0.31, 39.77, 0.06, 0.17, 0.02, 0
A, 100, 0, 0.51, 0.02, 0.13, 27.83, 0.04, 0.06, 0.04, 0
A, 100, 0, 0.51, 0.02, 0.09, 25.60, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.51, 0.02, 0.05, 21.77, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.51, 0.02, 0.04, 21.53, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.51, 0.02, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.51, 0.08, 1.00, 189.53, 0.06, 0.28, 0.10, 0
A, 100, 0, 0.51, 0.08, 0.45, 136.23, 0.03, 0.14, 0.22, 0
A, 100, 0, 0.51, 0.08, 0.31, 98.20, 0.04, 0.13, 0.14, 0
A, 100, 0, 0.51, 0.08, 0.13, 36.37, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.51, 0.08, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.51, 0.08, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.51, 0.08, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.51, 0.08, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.51, 0.20, 1.00, 389.23, 0.03, 0.22, 0.29, 0
A, 100, 0, 0.51, 0.20, 0.45, 198.83, 0.02, 0.12, 0.29, 0
A, 100, 0, 0.51, 0.20, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.51, 0.20, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.51, 0.20, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.51, 0.20, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.51, 0.20, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.51, 0.20, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.51, 0.61, 1.00, 738.53, 0.02, 0.16, 0.52, 0
A, 100, 0, 0.51, 0.61, 0.45, 209.63, 0.02, 0.12, 0.32, 0
A, 100, 0, 0.51, 0.61, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.51, 0.61, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.51, 0.61, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.51, 0.61, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.51, 0.61, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.51, 0.61, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.51, 1.02, 1.00, 781.00, 0.02, 0.16, 0.54, 0
A, 100, 0, 0.51, 1.02, 0.45, 209.63, 0.02, 0.12, 0.32, 0
A, 100, 0, 0.51, 1.02, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.51, 1.02, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.51, 1.02, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.51, 1.02, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.51, 1.02, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.51, 1.02, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.8, 0.02, 1.00, 75.07, 0.08, 0.32, 0.02, 0
A, 100, 0, 0.8, 0.02, 0.45, 45.13, 0.06, 0.21, 0.03, 0
A, 100, 0, 0.8, 0.02, 0.31, 39.77, 0.06, 0.17, 0.02, 0
A, 100, 0, 0.8, 0.02, 0.13, 27.83, 0.04, 0.06, 0.04, 0
A, 100, 0, 0.8, 0.02, 0.09, 25.60, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.8, 0.02, 0.05, 21.77, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.8, 0.02, 0.04, 21.53, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.8, 0.02, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.8, 0.08, 1.00, 189.53, 0.06, 0.28, 0.10, 0
A, 100, 0, 0.8, 0.08, 0.45, 136.23, 0.03, 0.14, 0.22, 0
A, 100, 0, 0.8, 0.08, 0.31, 98.20, 0.04, 0.13, 0.14, 0
A, 100, 0, 0.8, 0.08, 0.13, 36.37, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.8, 0.08, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.8, 0.08, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.8, 0.08, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.8, 0.08, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.8, 0.20, 1.00, 389.23, 0.03, 0.22, 0.29, 0
A, 100, 0, 0.8, 0.20, 0.45, 198.83, 0.02, 0.12, 0.29, 0
A, 100, 0, 0.8, 0.20, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.8, 0.20, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.8, 0.20, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.8, 0.20, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.8, 0.20, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.8, 0.20, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.8, 0.61, 1.00, 738.53, 0.02, 0.16, 0.52, 0
A, 100, 0, 0.8, 0.61, 0.45, 209.63, 0.02, 0.12, 0.32, 0
A, 100, 0, 0.8, 0.61, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.8, 0.61, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.8, 0.61, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.8, 0.61, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.8, 0.61, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.8, 0.61, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.8, 1.02, 1.00, 781.00, 0.02, 0.16, 0.54, 0
A, 100, 0, 0.8, 1.02, 0.45, 209.63, 0.02, 0.12, 0.32, 0
A, 100, 0, 0.8, 1.02, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 0.8, 1.02, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 0.8, 1.02, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 0.8, 1.02, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.8, 1.02, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 0.8, 1.02, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 1, 0.02, 1.00, 75.07, 0.08, 0.32, 0.02, 0
A, 100, 0, 1, 0.02, 0.45, 45.13, 0.06, 0.21, 0.03, 0
A, 100, 0, 1, 0.02, 0.31, 39.77, 0.06, 0.17, 0.02, 0
A, 100, 0, 1, 0.02, 0.13, 27.83, 0.04, 0.06, 0.04, 0
A, 100, 0, 1, 0.02, 0.09, 25.60, 0.03, 0.06, 0.02, 0
A, 100, 0, 1, 0.02, 0.05, 21.77, 0.05, 0.05, 0.00, 0
A, 100, 0, 1, 0.02, 0.04, 21.53, 0.05, 0.05, 0.00, 0
A, 100, 0, 1, 0.02, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 1, 0.08, 1.00, 189.53, 0.06, 0.28, 0.10, 0
A, 100, 0, 1, 0.08, 0.45, 136.23, 0.03, 0.14, 0.22, 0
A, 100, 0, 1, 0.08, 0.31, 98.20, 0.04, 0.13, 0.14, 0
A, 100, 0, 1, 0.08, 0.13, 36.37, 0.03, 0.05, 0.12, 0
A, 100, 0, 1, 0.08, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 1, 0.08, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 1, 0.08, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 1, 0.08, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 1, 0.20, 1.00, 389.23, 0.03, 0.22, 0.29, 0
A, 100, 0, 1, 0.20, 0.45, 198.83, 0.02, 0.12, 0.29, 0
A, 100, 0, 1, 0.20, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 1, 0.20, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 1, 0.20, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 1, 0.20, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 1, 0.20, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 1, 0.20, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 1, 0.61, 1.00, 738.53, 0.02, 0.16, 0.52, 0
A, 100, 0, 1, 0.61, 0.45, 209.63, 0.02, 0.12, 0.32, 0
A, 100, 0, 1, 0.61, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 1, 0.61, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 1, 0.61, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 1, 0.61, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 1, 0.61, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 1, 0.61, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 1, 1.02, 1.00, 781.00, 0.02, 0.16, 0.54, 0
A, 100, 0, 1, 1.02, 0.45, 209.63, 0.02, 0.12, 0.32, 0
A, 100, 0, 1, 1.02, 0.31, 115.33, 0.03, 0.13, 0.16, 0
A, 100, 0, 1, 1.02, 0.13, 36.43, 0.03, 0.05, 0.12, 0
A, 100, 0, 1, 1.02, 0.09, 29.37, 0.03, 0.06, 0.02, 0
A, 100, 0, 1, 1.02, 0.05, 22.40, 0.05, 0.05, 0.00, 0
A, 100, 0, 1, 1.02, 0.04, 21.80, 0.05, 0.05, 0.00, 0
A, 100, 0, 1, 1.02, 0.00, 17.57, 0.06, 0.06, 0.00, 0
A, 100, 0, 0.01, 0.02, 1.00, 20.00, 0.21, 0.42, 0.00, 1
A, 100, 0, 0.01, 0.02, 0.45, 20.00, 0.17, 0.29, 0.00, 1
A, 100, 0, 0.01, 0.02, 0.31, 20.00, 0.15, 0.26, 0.00, 1
A, 100, 0, 0.01, 0.02, 0.13, 20.00, 0.13, 0.15, 0.00, 1
A, 100, 0, 0.01, 0.02, 0.09, 20.00, 0.13, 0.14, 0.00, 1
A, 100, 0, 0.01, 0.02, 0.05, 20.00, 0.14, 0.14, 0.00, 1
A, 100, 0, 0.01, 0.02, 0.04, 20.00, 0.13, 0.13, 0.00, 1
A, 100, 0, 0.01, 0.02, 0.00, 20.00, 0.13, 0.13, 0.00, 1
A, 100, 0, 0.01, 0.08, 1.00, 20.00, 0.55, 0.58, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.45, 20.00, 0.51, 0.57, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.31, 20.00, 0.51, 0.56, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.13, 20.00, 0.56, 0.56, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.09, 20.00, 0.57, 0.57, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.05, 20.00, 0.58, 0.57, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.04, 20.00, 0.59, 0.59, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.00, 20.00, 0.61, 0.60, 0.00, 1
A, 100, 0, 0.01, 0.20, 1.00, 20.00, 0.82, 0.85, 0.00, 1
A, 100, 0, 0.01, 0.20, 0.45, 20.00, 0.78, 0.84, 0.00, 1
A, 100, 0, 0.01, 0.20, 0.31, 20.00, 0.76, 0.82, 0.00, 1
A, 100, 0, 0.01, 0.20, 0.13, 20.00, 0.81, 0.81, 0.00, 1
A, 100, 0, 0.01, 0.20, 0.09, 20.00, 0.81, 0.82, 0.00, 1
A, 100, 0, 0.01, 0.20, 0.05, 20.00, 0.81, 0.81, 0.00, 1
A, 100, 0, 0.01, 0.20, 0.04, 20.00, 0.82, 0.82, 0.00, 1
A, 100, 0, 0.01, 0.20, 0.00, 20.00, 0.82, 0.82, 0.00, 1
A, 100, 0, 0.01, 0.61, 1.00, 20.00, 0.83, 0.86, 0.00, 1
A, 100, 0, 0.01, 0.61, 0.45, 20.00, 0.84, 0.90, 0.00, 1
A, 100, 0, 0.01, 0.61, 0.31, 20.00, 0.87, 0.92, 0.00, 1
A, 100, 0, 0.01, 0.61, 0.13, 20.00, 0.97, 0.97, 0.00, 1
A, 100, 0, 0.01, 0.61, 0.09, 20.00, 0.99, 0.99, 0.00, 1
A, 100, 0, 0.01, 0.61, 0.05, 20.00, 0.97, 0.96, 0.00, 1
A, 100, 0, 0.01, 0.61, 0.04, 20.00, 0.98, 0.98, 0.00, 1
A, 100, 0, 0.01, 0.61, 0.00, 20.00, 1.00, 0.99, 0.00, 1
A, 100, 0, 0.01, 1.02, 1.00, 20.00, 0.84, 0.87, 0.00, 1
A, 100, 0, 0.01, 1.02, 0.45, 20.00, 0.83, 0.90, 0.00, 1
A, 100, 0, 0.01, 1.02, 0.31, 20.00, 0.88, 0.93, 0.00, 1
A, 100, 0, 0.01, 1.02, 0.13, 20.00, 0.98, 0.98, 0.00, 1
A, 100, 0, 0.01, 1.02, 0.09, 20.00, 1.00, 1.00, 0.00, 1
A, 100, 0, 0.01, 1.02, 0.05, 20.00, 0.98, 0.97, 0.00, 1
A, 100, 0, 0.01, 1.02, 0.04, 20.00, 0.99, 0.98, 0.00, 1
A, 100, 0, 0.01, 1.02, 0.00, 20.00, 0.99, 0.98, 0.00, 1
A, 100, 0, 0.01, 0.02, 1.00, 59.53, 0.09, 0.34, 0.03, 1
A, 100, 0, 0.01, 0.02, 0.45, 51.83, 0.06, 0.21, 0.05, 1
A, 100, 0, 0.01, 0.02, 0.31, 49.47, 0.06, 0.19, 0.04, 1
A, 100, 0, 0.01, 0.02, 0.13, 37.13, 0.02, 0.04, 0.29, 1
A, 100, 0, 0.01, 0.02, 0.09, 37.00, 0.03, 0.06, 0.21, 1
A, 100, 0, 0.01, 0.02, 0.05, 36.73, 0.05, 0.05, 0.17, 1
A, 100, 0, 0.01, 0.02, 0.04, 36.87, 0.05, 0.05, 0.17, 1
A, 100, 0, 0.01, 0.02, 0.00, 37.13, 0.05, 0.05, 0.17, 1
A, 100, 0, 0.01, 0.08, 1.00, 60.00, 0.23, 0.38, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.45, 60.00, 0.20, 0.29, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.31, 60.00, 0.19, 0.24, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.13, 60.00, 0.19, 0.20, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.09, 60.00, 0.21, 0.22, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.05, 60.00, 0.20, 0.20, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.04, 60.00, 0.21, 0.20, 0.00, 1
A, 100, 0, 0.01, 0.08, 0.00, 60.00, 0.21, 0.21, 0.00, 1
